rhum,X,Y,P,T
81.2031555175781,31.3157901763916,-34,1000,751.5
82.0557861328125,33.2894744873047,-34,1000,751.5
81.4905242919922,35.2631568908691,-34,1000,751.5
81.8694763183594,37.2368431091309,-34,1000,751.5
83.2747344970703,39.2105255126953,-34,1000,751.5
83.9094696044922,41.184211730957,-34,1000,751.5
84.1621017456055,43.1578941345215,-34,1000,751.5
84.8600006103516,45.1315803527832,-34,1000,751.5
85.1600036621094,47.1052627563477,-34,1000,751.5
84.6010589599609,49.0789489746094,-34,1000,751.5
84.4421081542969,51.0526313781738,-34,1000,751.5
84.6778945922852,53.0263175964356,-34,1000,751.5
84.5200042724609,55,-34,1000,751.5
90.620002746582,-20,-32,1000,751.5
90.8568420410156,-18.0263156890869,-32,1000,751.5
91.3368377685547,-16.0526313781738,-32,1000,751.5
90.9989471435547,-14.0789470672607,-32,1000,751.5
89.773681640625,-12.1052627563477,-32,1000,751.5
89.1421051025391,-10.1315793991089,-32,1000,751.5
89.6305313110352,-8.1578950881958,-32,1000,751.5
89.2515869140625,-6.18421030044556,-32,1000,751.5
88.1968460083008,-4.21052646636963,-32,1000,751.5
86.9400024414063,-2.23684215545654,-32,1000,751.5
86.3400039672852,-0.263157904148102,-32,1000,751.5
85.0831680297852,1.71052634716034,-32,1000,751.5
84,3.68421053886414,-32,1000,751.5
83.4473648071289,5.65789461135864,-32,1000,751.5
83.4799957275391,7.63157892227173,-32,1000,751.5
81.9799957275391,9.60526275634766,-32,1000,751.5
80.9600067138672,11.5789470672607,-32,1000,751.5
79.4957885742188,13.5526313781738,-32,1000,751.5
77.1800079345703,15.5263156890869,-32,1000,751.5
73.879997253418,17.5,-32,1000,751.5
61.9273643493652,19.4736843109131,-32,1000,751.5
53.7610511779785,21.4473686218262,-32,1000,751.5
51.4515762329102,23.4210529327393,-32,1000,751.5
55.038948059082,25.3947372436523,-32,1000,751.5
61.7336883544922,27.3684215545654,-32,1000,751.5
73.3357925415039,29.3421058654785,-32,1000,751.5
79.9305267333984,31.3157901763916,-32,1000,751.5
82.273681640625,33.2894744873047,-32,1000,751.5
82.1526336669922,35.2631568908691,-32,1000,751.5
81.3473663330078,37.2368431091309,-32,1000,751.5
83.251579284668,39.2105255126953,-32,1000,751.5
84.5873718261719,41.184211730957,-32,1000,751.5
85.0873718261719,43.1578941345215,-32,1000,751.5
85.2200012207031,45.1315803527832,-32,1000,751.5
85.2200012207031,47.1052627563477,-32,1000,751.5
84.3231582641602,49.0789489746094,-32,1000,751.5
84.1536865234375,51.0526313781738,-32,1000,751.5
84.5515747070313,53.0263175964356,-32,1000,751.5
84.2200012207031,55,-32,1000,751.5
91.9000015258789,-20,-30,1000,751.5
92.1368408203125,-18.0263156890869,-30,1000,751.5
91.9684219360352,-16.0526313781738,-30,1000,751.5
91.2473678588867,-14.0789470672607,-30,1000,751.5
90.2368392944336,-12.1052627563477,-30,1000,751.5
89.9210586547852,-10.1315793991089,-30,1000,751.5
89.6052627563477,-8.1578950881958,-30,1000,751.5
87.9210510253906,-6.18421030044556,-30,1000,751.5
86.0578918457031,-4.21052646636963,-30,1000,751.5
85.1210479736328,-2.23684215545654,-30,1000,751.5
85.2789535522461,-0.263157904148102,-30,1000,751.5
83.7947387695313,1.71052634716034,-30,1000,751.5
82.6736831665039,3.68421053886414,-30,1000,751.5
82.226318359375,5.65789461135864,-30,1000,751.5
82.2000045776367,7.63157892227173,-30,1000,751.5
80.7000045776367,9.60526275634766,-30,1000,751.5
80.8421020507813,11.5789470672607,-30,1000,751.5
79.4157867431641,13.5526313781738,-30,1000,751.5
75.4789428710938,15.5263156890869,-30,1000,751.5
69.4000015258789,17.5,-30,1000,751.5
51.0052642822266,19.4736843109131,-30,1000,751.5
42.2789459228516,21.4473686218262,-30,1000,751.5
40.0157890319824,23.4210529327393,-30,1000,751.5
41.2157897949219,25.3947372436523,-30,1000,751.5
42.7947387695313,27.3684215545654,-30,1000,751.5
61.2473754882813,29.3421058654785,-30,1000,751.5
73.9052658081055,31.3157901763916,-30,1000,751.5
80.5052642822266,33.2894744873047,-30,1000,751.5
82.7421112060547,35.2631568908691,-30,1000,751.5
81.5578918457031,37.2368431091309,-30,1000,751.5
82.4263153076172,39.2105255126953,-30,1000,751.5
83.4210586547852,41.184211730957,-30,1000,751.5
84.0263137817383,43.1578941345215,-30,1000,751.5
84.1210556030273,45.1315803527832,-30,1000,751.5
84.4368438720703,47.1052627563477,-30,1000,751.5
83.5526275634766,49.0789489746094,-30,1000,751.5
83.2526245117188,51.0526313781738,-30,1000,751.5
83.5789489746094,53.0263175964356,-30,1000,751.5
83.5,55,-30,1000,751.5
90.8600006103516,-20,-28,1000,751.5
90.7810516357422,-18.0263156890869,-28,1000,751.5
90.1115798950195,-16.0526313781738,-28,1000,751.5
89.3231506347656,-14.0789470672607,-28,1000,751.5
88.6536865234375,-12.1052627563477,-28,1000,751.5
88.0221099853516,-10.1315793991089,-28,1000,751.5
86.977897644043,-8.1578950881958,-28,1000,751.5
85.4199981689453,-6.18421030044556,-28,1000,751.5
84.2768478393555,-4.21052646636963,-28,1000,751.5
84.0431518554688,-2.23684215545654,-28,1000,751.5
83.3168487548828,-0.263157904148102,-28,1000,751.5
81.1673736572266,1.71052634716034,-28,1000,751.5
80.7789459228516,3.68421053886414,-28,1000,751.5
81.3000030517578,5.65789461135864,-28,1000,751.5
81.0042114257813,7.63157892227173,-28,1000,751.5
80.7673797607422,9.60526275634766,-28,1000,751.5
79.8989486694336,11.5789470672607,-28,1000,751.5
76.961051940918,13.5526313781738,-28,1000,751.5
69.6852645874024,15.5263156890869,-28,1000,751.5
55.0800018310547,17.5,-28,1000,751.5
42.6221046447754,19.4736843109131,-28,1000,751.5
40.620002746582,21.4473686218262,-28,1000,751.5
42.0663146972656,23.4210529327393,-28,1000,751.5
41.649471282959,25.3947372436523,-28,1000,751.5
35.3968391418457,27.3684215545654,-28,1000,751.5
48.0221099853516,29.3421058654785,-28,1000,751.5
63.9642181396484,31.3157901763916,-28,1000,751.5
76.6652679443359,33.2894744873047,-28,1000,751.5
82.1905288696289,35.2631568908691,-28,1000,751.5
82.2694702148438,37.2368431091309,-28,1000,751.5
83.0873641967773,39.2105255126953,-28,1000,751.5
83.7536926269531,41.184211730957,-28,1000,751.5
83.7694778442383,43.1578941345215,-28,1000,751.5
83.0010528564453,45.1315803527832,-28,1000,751.5
84.516845703125,47.1052627563477,-28,1000,751.5
84.5294723510742,49.0789489746094,-28,1000,751.5
84.1410522460938,51.0526313781738,-28,1000,751.5
84.1052703857422,53.0263175964356,-28,1000,751.5
85.1000061035156,55,-28,1000,751.5
88.7400054931641,-20,-26,1000,751.5
88.7242126464844,-18.0263156890869,-26,1000,751.5
87.6894760131836,-16.0526313781738,-26,1000,751.5
86.6599960327149,-14.0789470672607,-26,1000,751.5
85.8484191894531,-12.1052627563477,-26,1000,751.5
84.1905288696289,-10.1315793991089,-26,1000,751.5
83.3873672485352,-8.1578950881958,-26,1000,751.5
82.6978912353516,-6.18421030044556,-26,1000,751.5
82.3694763183594,-4.21052646636963,-26,1000,751.5
82.3747482299805,-2.23684215545654,-26,1000,751.5
81.2852630615234,-0.263157904148102,-26,1000,751.5
79.6484222412109,1.71052634716034,-26,1000,751.5
79.6800003051758,3.68421053886414,-26,1000,751.5
79.4326248168945,5.65789461135864,-26,1000,751.5
76.6378936767578,7.63157892227173,-26,1000,751.5
78.7063293457031,9.60526275634766,-26,1000,751.5
74.9894790649414,11.5789470672607,-26,1000,751.5
67.9063186645508,13.5526313781738,-26,1000,751.5
56.5873718261719,15.5263156890869,-26,1000,751.5
38.2400016784668,17.5,-26,1000,751.5
34.2294731140137,19.4736843109131,-26,1000,751.5
35.20947265625,21.4473686218262,-26,1000,751.5
37.3778915405273,23.4210529327393,-26,1000,751.5
38.29052734375,25.3947372436523,-26,1000,751.5
37.043155670166,27.3684215545654,-26,1000,751.5
45.3157920837402,29.3421058654785,-26,1000,751.5
59.2684288024902,31.3157901763916,-26,1000,751.5
72.5,33.2894744873047,-26,1000,751.5
79.9526290893555,35.2631568908691,-26,1000,751.5
81.2473678588867,37.2368431091309,-26,1000,751.5
81.9263153076172,39.2105255126953,-26,1000,751.5
80.9757995605469,41.184211730957,-26,1000,751.5
78.7284240722656,43.1578941345215,-26,1000,751.5
76.3863143920899,45.1315803527832,-26,1000,751.5
80.3810577392578,47.1052627563477,-26,1000,751.5
83.7063293457031,49.0789489746094,-26,1000,751.5
84.2873687744141,51.0526313781738,-26,1000,751.5
83.3842163085938,53.0263175964356,-26,1000,751.5
84.6000061035156,55,-26,1000,751.5
85.7400054931641,-20,-24,1000,751.5
85.1557922363281,-18.0263156890869,-24,1000,751.5
83.9000015258789,-16.0526313781738,-24,1000,751.5
83.1736755371094,-14.0789470672607,-24,1000,751.5
82.8294677734375,-12.1052627563477,-24,1000,751.5
80.4768524169922,-10.1315793991089,-24,1000,751.5
80.45263671875,-8.1578950881958,-24,1000,751.5
80.3315734863281,-6.18421030044556,-24,1000,751.5
80.2873687744141,-4.21052646636963,-24,1000,751.5
80.4673767089844,-2.23684215545654,-24,1000,751.5
80.0726318359375,-0.263157904148102,-24,1000,751.5
79.1031646728516,1.71052634716034,-24,1000,751.5
79.248420715332,3.68421053886414,-24,1000,751.5
78.2852630615234,5.65789461135864,-24,1000,751.5
74.1094741821289,7.63157892227173,-24,1000,751.5
78.4515838623047,9.60526275634766,-24,1000,751.5
72.3852691650391,11.5789470672607,-24,1000,751.5
60.9378967285156,13.5526313781738,-24,1000,751.5
45.7915802001953,15.5263156890869,-24,1000,751.5
27.1599998474121,17.5,-24,1000,751.5
29.4021053314209,19.4736843109131,-24,1000,751.5
31.1694755554199,21.4473686218262,-24,1000,751.5
32.9189453125,23.4210529327393,-24,1000,751.5
35.6189460754395,25.3947372436523,-24,1000,751.5
41.4136848449707,27.3684215545654,-24,1000,751.5
47.3557891845703,29.3421058654785,-24,1000,751.5
57.8873748779297,31.3157901763916,-24,1000,751.5
69.3442153930664,33.2894744873047,-24,1000,751.5
77.8452606201172,35.2631568908691,-24,1000,751.5
80.4347381591797,37.2368431091309,-24,1000,751.5
81.3136825561523,39.2105255126953,-24,1000,751.5
78.7463073730469,41.184211730957,-24,1000,751.5
74.025260925293,43.1578941345215,-24,1000,751.5
70.0494766235352,45.1315803527832,-24,1000,751.5
77.3915786743164,47.1052627563477,-24,1000,751.5
83.8873748779297,49.0789489746094,-24,1000,751.5
84.8663177490234,51.0526313781738,-24,1000,751.5
82.4873657226563,53.0263175964356,-24,1000,751.5
83.6399993896484,55,-24,1000,751.5
82.3199996948242,-20,-22,1000,751.5
80.5673675537109,-18.0263156890869,-22,1000,751.5
79.5905303955078,-16.0526313781738,-22,1000,751.5
79.9126281738281,-14.0789470672607,-22,1000,751.5
80.6389465332031,-12.1052627563477,-22,1000,751.5
78.3336868286133,-10.1315793991089,-22,1000,751.5
79.329475402832,-8.1578950881958,-22,1000,751.5
79.2978973388672,-6.18421030044556,-22,1000,751.5
79.0326232910156,-4.21052646636963,-22,1000,751.5
79.4231567382813,-2.23684215545654,-22,1000,751.5
80.1968460083008,-0.263157904148102,-22,1000,751.5
79.0410614013672,1.71052634716034,-22,1000,751.5
78.8105316162109,3.68421053886414,-22,1000,751.5
78.0631561279297,5.65789461135864,-22,1000,751.5
75.2463150024414,7.63157892227173,-22,1000,751.5
80.7410507202149,9.60526275634766,-22,1000,751.5
73.6547393798828,11.5789470672607,-22,1000,751.5
58.555793762207,13.5526313781738,-22,1000,751.5
40.0484199523926,15.5263156890869,-22,1000,751.5
23.8799991607666,17.5,-22,1000,751.5
27.9536857604981,19.4736843109131,-22,1000,751.5
29.5378952026367,21.4473686218262,-22,1000,751.5
31.0273685455322,23.4210529327393,-22,1000,751.5
34.6905250549316,25.3947372436523,-22,1000,751.5
43.3431587219238,27.3684215545654,-22,1000,751.5
48.6357917785645,29.3421058654785,-22,1000,751.5
57.2357940673828,31.3157901763916,-22,1000,751.5
67.6031646728516,33.2894744873047,-22,1000,751.5
77.0452651977539,35.2631568908691,-22,1000,751.5
80.5347366333008,37.2368431091309,-22,1000,751.5
81.8621063232422,39.2105255126953,-22,1000,751.5
78.1768417358398,41.184211730957,-22,1000,751.5
71.5400009155274,43.1578941345215,-22,1000,751.5
66.3252639770508,45.1315803527832,-22,1000,751.5
76.30419921875,47.1052627563477,-22,1000,751.5
85.1715850830078,49.0789489746094,-22,1000,751.5
85.8873672485352,51.0526313781738,-22,1000,751.5
81.5410537719727,53.0263175964356,-22,1000,751.5
82.2200012207031,55,-22,1000,751.5
79.1999969482422,-20,-20,1000,751.5
76.7526321411133,-18.0263156890869,-20,1000,751.5
77.2578887939453,-16.0526313781738,-20,1000,751.5
79.0578918457031,-14.0789470672607,-20,1000,751.5
80.3526306152344,-12.1052627563477,-20,1000,751.5
78.6157913208008,-10.1315793991089,-20,1000,751.5
80.7105255126953,-8.1578950881958,-20,1000,751.5
80.9736785888672,-6.18421030044556,-20,1000,751.5
80.6578979492188,-4.21052646636963,-20,1000,751.5
81.0947341918945,-2.23684215545654,-20,1000,751.5
81.8052673339844,-0.263157904148102,-20,1000,751.5
78.6157913208008,1.71052634716034,-20,1000,751.5
77.1473693847656,3.68421053886414,-20,1000,751.5
77.5157852172852,5.65789461135864,-20,1000,751.5
78.6947402954102,7.63157892227173,-20,1000,751.5
83.1157836914063,9.60526275634766,-20,1000,751.5
75.6631622314453,11.5789470672607,-20,1000,751.5
57.0736846923828,13.5526313781738,-20,1000,751.5
35.2526321411133,15.5263156890869,-20,1000,751.5
24.2000007629395,17.5,-20,1000,751.5
25.9368419647217,19.4736843109131,-20,1000,751.5
27.2684211730957,21.4473686218262,-20,1000,751.5
29.4105262756348,23.4210529327393,-20,1000,751.5
33.1368408203125,25.3947372436523,-20,1000,751.5
38.8210563659668,27.3684215545654,-20,1000,751.5
43.9157905578613,29.3421058654785,-20,1000,751.5
54.0736885070801,31.3157901763916,-20,1000,751.5
66.7526321411133,33.2894744873047,-20,1000,751.5
78.089469909668,35.2631568908691,-20,1000,751.5
81.0105285644531,37.2368431091309,-20,1000,751.5
82.4263153076172,39.2105255126953,-20,1000,751.5
77.8315734863281,41.184211730957,-20,1000,751.5
69.910530090332,43.1578941345215,-20,1000,751.5
64.1105346679688,45.1315803527832,-20,1000,751.5
73.2684173583984,47.1052627563477,-20,1000,751.5
84.95263671875,49.0789489746094,-20,1000,751.5
86.1947326660156,51.0526313781738,-20,1000,751.5
79.726318359375,53.0263175964356,-20,1000,751.5
78.6999969482422,55,-20,1000,751.5
77.3600006103516,-20,-18,1000,751.5
77.0599975585938,-18.0263156890869,-18,1000,751.5
78.6010437011719,-16.0526313781738,-18,1000,751.5
79.9421005249024,-14.0789470672607,-18,1000,751.5
79.9736862182617,-12.1052627563477,-18,1000,751.5
78.7420959472656,-10.1315793991089,-18,1000,751.5
80.8705291748047,-8.1578950881958,-18,1000,751.5
80.7126312255859,-6.18421030044556,-18,1000,751.5
79.9168472290039,-4.21052646636963,-18,1000,751.5
80.117904663086,-2.23684215545654,-18,1000,751.5
80.7021102905273,-0.263157904148102,-18,1000,751.5
79.0284194946289,1.71052634716034,-18,1000,751.5
78.1157913208008,3.68421053886414,-18,1000,751.5
78.9473724365234,5.65789461135864,-18,1000,751.5
81.6505279541016,7.63157892227173,-18,1000,751.5
82.4084243774414,9.60526275634766,-18,1000,751.5
68.7157974243164,11.5789470672607,-18,1000,751.5
48.9010543823242,13.5526313781738,-18,1000,751.5
31.4294757843018,15.5263156890869,-18,1000,751.5
26.4400005340576,17.5,-18,1000,751.5
25.6505279541016,19.4736843109131,-18,1000,751.5
26.1694755554199,21.4473686218262,-18,1000,751.5
28.9473686218262,23.4210529327393,-18,1000,751.5
33.8610534667969,25.3947372436523,-18,1000,751.5
39.166316986084,27.3684215545654,-18,1000,751.5
44.2947387695313,29.3421058654785,-18,1000,751.5
51.6105308532715,31.3157901763916,-18,1000,751.5
61.1315841674805,33.2894744873047,-18,1000,751.5
71.2852630615234,35.2631568908691,-18,1000,751.5
74.7747421264648,37.2368431091309,-18,1000,751.5
77.525260925293,39.2105255126953,-18,1000,751.5
75.8231658935547,41.184211730957,-18,1000,751.5
69.7968444824219,43.1578941345215,-18,1000,751.5
61.79052734375,45.1315803527832,-18,1000,751.5
66.1484222412109,47.1052627563477,-18,1000,751.5
80.5610656738281,49.0789489746094,-18,1000,751.5
87.3568420410156,51.0526313781738,-18,1000,751.5
85.0610504150391,53.0263175964356,-18,1000,751.5
82.1399993896485,55,-18,1000,751.5
77.8600006103516,-20,-16,1000,751.5
78.9021072387695,-18.0263156890869,-16,1000,751.5
79.7357940673828,-16.0526313781738,-16,1000,751.5
80.1031494140625,-14.0789470672607,-16,1000,751.5
80.1221084594727,-12.1052627563477,-16,1000,751.5
80.5326385498047,-10.1315793991089,-16,1000,751.5
81.178955078125,-8.1578950881958,-16,1000,751.5
80.5368423461914,-6.18421030044556,-16,1000,751.5
80.0189514160156,-4.21052646636963,-16,1000,751.5
80.4642181396484,-2.23684215545654,-16,1000,751.5
79.5957946777344,-0.263157904148102,-16,1000,751.5
79.3842163085938,1.71052634716034,-16,1000,751.5
78.5442199707031,3.68421053886414,-16,1000,751.5
78.4810562133789,5.65789461135864,-16,1000,751.5
80.7473678588867,7.63157892227173,-16,1000,751.5
80.2579040527344,9.60526275634766,-16,1000,751.5
69.6000061035156,11.5789470672607,-16,1000,751.5
51.3136863708496,13.5526313781738,-16,1000,751.5
33.1831588745117,15.5263156890869,-16,1000,751.5
27.7200012207031,17.5,-16,1000,751.5
26.914737701416,19.4736843109131,-16,1000,751.5
27.498950958252,21.4473686218262,-16,1000,751.5
30.29052734375,23.4210529327393,-16,1000,751.5
35.1884231567383,25.3947372436523,-16,1000,751.5
40.730525970459,27.3684215545654,-16,1000,751.5
45.6242141723633,29.3421058654785,-16,1000,751.5
49.3242149353027,31.3157901763916,-16,1000,751.5
53.8400039672852,33.2894744873047,-16,1000,751.5
60.2968406677246,35.2631568908691,-16,1000,751.5
65.8231582641602,37.2368431091309,-16,1000,751.5
72.3621063232422,39.2105255126953,-16,1000,751.5
76.0442199707031,41.184211730957,-16,1000,751.5
73.5231628417969,43.1578941345215,-16,1000,751.5
63.3515815734863,45.1315803527832,-16,1000,751.5
63.5252647399902,47.1052627563477,-16,1000,751.5
76.8484420776367,49.0789489746094,-16,1000,751.5
86.4947357177734,51.0526313781738,-16,1000,751.5
88.2578887939453,53.0263175964356,-16,1000,751.5
85.1000061035156,55,-16,1000,751.5
79.8199996948242,-20,-14,1000,751.5
80.893684387207,-18.0263156890869,-14,1000,751.5
80.7168426513672,-16.0526313781738,-14,1000,751.5
80.4168395996094,-14.0789470672607,-14,1000,751.5
80.6442031860352,-12.1052627563477,-14,1000,751.5
81.4652633666992,-10.1315793991089,-14,1000,751.5
80.606315612793,-8.1578950881958,-14,1000,751.5
80.1115875244141,-6.18421030044556,-14,1000,751.5
80.5852661132813,-4.21052646636963,-14,1000,751.5
81.6136779785156,-2.23684215545654,-14,1000,751.5
79.1663208007813,-0.263157904148102,-14,1000,751.5
79.6473693847656,1.71052634716034,-14,1000,751.5
79.1673736572266,3.68421053886414,-14,1000,751.5
77.9989471435547,5.65789461135864,-14,1000,751.5
77.650520324707,7.63157892227173,-14,1000,751.5
81.7084274291992,9.60526275634766,-14,1000,751.5
77.5178985595703,11.5789470672607,-14,1000,751.5
61.2778930664063,13.5526313781738,-14,1000,751.5
39.7852630615234,15.5263156890869,-14,1000,751.5
27.8800010681152,17.5,-14,1000,751.5
27.7378940582275,19.4736843109131,-14,1000,751.5
29.1705265045166,21.4473686218262,-14,1000,751.5
31.8315811157227,23.4210529327393,-14,1000,751.5
35.4852638244629,25.3947372436523,-14,1000,751.5
40.1115760803223,27.3684215545654,-14,1000,751.5
44.7968444824219,29.3421058654785,-14,1000,751.5
47.5599975585938,31.3157901763916,-14,1000,751.5
49.8905258178711,33.2894744873047,-14,1000,751.5
53.3999977111817,35.2631568908691,-14,1000,751.5
59.4000015258789,37.2368431091309,-14,1000,751.5
68.8757781982422,39.2105255126953,-14,1000,751.5
77.2568511962891,41.184211730957,-14,1000,751.5
78.8094711303711,43.1578941345215,-14,1000,751.5
69.3515777587891,45.1315803527832,-14,1000,751.5
66.525260925293,47.1052627563477,-14,1000,751.5
75.9642181396484,49.0789489746094,-14,1000,751.5
